SamplingHz:  1000,Column1,_1,_2,_3
Number Samples:  3800,,,,
Colors: ,Magenta,Cyan,Yellow,K (Black)
1879,0.2026,0.1615,0.149,0.1577
1880,0.0869,0.1036,0.149,0.1577
1881,0.1448,0.2194,0.149,0.2156
1882,0.2026,0.1615,0.149,0.1577
1883,0.1448,0.1615,0.149,0.2156
1884,0.2026,0.1615,0.149,0.1577
1885,0.2026,0.1615,0.149,0.1577
1886,0.1448,0.1615,0.0911,0.1577
1887,0.2605,0.1615,0.149,0.1577
1888,0.2026,0.1615,0.2069,0.1577
1889,0.2026,0.1615,0.149,0.1577
1890,0.1448,0.1615,0.2069,0.1577
1891,0.2026,0.1615,0.149,0.1577
1892,0.2026,0.1615,0.2069,0.1577
1893,0.0869,0.1615,0.2069,0.1577
1894,0.2026,0.2194,0.149,0.1577
1895,0.2026,0.1615,0.2648,0.1577
1896,0.1448,0.1615,0.2069,0.1577
1897,0.2026,0.1615,0.149,0.0998
1898,0.1448,0.1615,0.0911,0.2156
1899,0.1448,0.1615,0.149,0.2156
1900,0.2026,0.1615,0.149,0.2156
1901,0.1448,0.1615,0.2069,0.1577
1902,0.1448,0.1615,0.2069,0.1577
1903,0.1448,0.1036,0.149,0.1577
1904,0.2026,0.1615,0.149,0.1577
1905,0.1448,0.1615,0.2069,0.0998
1906,0.2026,0.1615,0.2069,0.1577
1907,0.1448,0.1615,0.149,0.1577
1908,0.2026,0.1615,0.149,0.1577
1909,0.2026,0.1615,0.2069,0.1577
1910,0.2026,0.1615,0.149,0.1577
1911,0.2026,0.1615,0.149,0.1577
1912,0.2605,0.1036,0.149,0.1577
1913,0.1448,0.1036,0.0911,0.1577
1914,0.2026,0.1615,0.149,0.1577
1915,0.2605,0.1615,0.2069,0.1577
1916,0.2026,0.1615,0.2069,0.1577
1917,0.1448,0.2194,0.149,0.1577
1918,0.2026,0.1615,0.2069,0.0998
1919,0.2026,0.1615,0.149,0.0998
1920,0.1448,0.1615,0.2069,0.1577
1921,0.2026,0.1615,0.2069,0.1577
1922,0.2026,0.1615,0.149,0.1577
1923,0.1448,0.2194,0.2069,0.1577
1924,0.1448,0.1615,0.2069,0.1577
1925,0.1448,0.1615,0.149,0.1577
1926,0.1448,0.1615,0.149,0.1577
1927,0.1448,0.1615,0.149,0.1577
1928,0.1448,0.1615,0.149,0.1577
1929,0.1448,0.1615,0.149,0.0998
1930,0.2026,0.1615,0.149,0.1577
1931,0.2026,0.1615,0.149,0.1577
1932,0.2026,0.1615,0.149,0.1577
1933,0.2026,0.2194,0.149,0.1577
1934,0.2026,0.1615,0.0911,0.1577
1935,0.2026,0.1615,0.2069,0.1577
1936,0.1448,0.1036,0.2069,0.1577
1937,0.1448,0.1615,0.2069,0.2156
1938,0.1448,0.1615,0.149,0.2156
1939,0.1448,0.1615,0.149,0.0998
1940,0.1448,0.1615,0.149,0.1577
1941,0.1448,0.2194,0.149,0.1577
1942,0.0869,0.1615,0.2069,0.0998
1943,0.1448,0.1615,0.149,0.1577
1944,0.1448,0.1036,0.149,0.1577
1945,0.2026,0.1615,0.2069,0.1577
1946,0.1448,0.1615,0.149,0.1577
1947,0.2026,0.1615,0.2069,0.1577
1948,0.1448,0.1615,0.149,0.1577
1949,0.1448,0.1036,0.149,0.1577
1950,0.1448,0.2194,0.2069,0.1577
1951,0.1448,0.1615,0.2069,0.1577
1952,0.2026,0.1615,0.149,0.1577
1953,0.2026,0.1036,0.149,0.1577
1954,0.2605,0.1615,0.149,0.2156
1955,0.2026,0.1615,0.149,0.1577
1956,0.2026,0.1615,0.2069,0.1577
1957,0.2605,0.1036,0.149,0.2156
1958,0.1448,0.1615,0.149,0.1577
1959,0.1448,0.1615,0.149,0.1577
1960,0.1448,0.1036,0.149,0.1577
1961,0.1448,0.2194,0.2069,0.1577
1962,0.1448,0.1615,0.2069,0.2156
1963,0.1448,0.1615,0.2069,0.2156
1964,0.1448,0.1615,0.149,0.1577
1965,0.2026,0.1615,0.149,0.2156
1966,0.1448,0.1615,0.149,0.0998
1967,0.1448,0.1036,0.149,0.1577
1968,0.2026,0.1615,0.2069,0.1577
1969,0.1448,0.1615,0.2069,0.2156
1970,0.1448,0.1036,0.149,0.1577
1971,0.1448,0.1615,0.149,0.1577
1972,0.2026,0.1615,0.2069,0.2156
1973,0.1448,0.1615,0.149,0.1577
1974,0.1448,0.1036,0.2069,0.1577
1975,0.1448,0.1036,0.149,0.0998
1976,0.1448,0.1615,0.149,0.0998
1977,0.1448,0.1615,0.149,0.1577
1978,0.1448,0.1036,0.149,0.1577
1979,0.2026,0.1615,0.149,0.2156
1980,0.2026,0.1615,0.149,0.0998
1981,0.1448,0.1036,0.149,0.1577
1982,0.1448,0.1036,0.149,0.1577
1983,0.1448,0.1615,0.2069,0.1577
1984,0.1448,0.1615,0.2069,0.1577
1985,0.1448,0.1036,0.149,0.1577
1986,0.2605,0.1615,0.149,0.0998
1987,0.1448,0.1615,0.2069,0.0998
1988,0.2026,0.1036,0.149,0.1577
1989,0.1448,0.1615,0.149,0.1577
1990,0.1448,0.2194,0.149,0.2156
1991,0.2026,0.1036,0.149,0.1577
1992,0.1448,0.1615,0.149,0.1577
1993,0.2026,0.1615,0.149,0.2156
1994,0.1448,0.1615,0.2069,0.1577
1995,0.1448,0.1615,0.2069,0.1577
1996,0.1448,0.1036,0.149,0.1577
1997,0.1448,0.1036,0.0911,0.1577
1998,0.1448,0.1036,0.2069,0.1577
1999,0.1448,0.1615,0.149,0.1577
2000,0.1448,0.1615,0.149,0.2156
2001,0.2026,0.1036,0.0911,0.1577
2002,0.2026,0.1615,0.149,0.1577
2003,0.0869,0.2194,0.0911,0.1577
2004,0.1448,0.2194,0.2069,0.1577
2005,0.2026,0.2194,0.0911,0.2156
2006,0.1448,0.1615,0.149,0.1577
2007,0.1448,0.1615,0.149,0.2156
2008,0.2026,0.2194,0.149,0.1577
2009,0.1448,0.2194,0.149,0.1577
2010,0.1448,0.2194,0.149,0.1577
2011,0.2026,0.1615,0.149,0.1577
2012,0.2026,0.1036,0.149,0.1577
2013,0.1448,0.1615,0.149,0.1577
2014,0.1448,0.1615,0.149,0.1577
2015,0.1448,0.2194,0.2069,0.1577
2016,0.1448,0.1615,0.149,0.1577
2017,0.1448,0.1036,0.149,0.1577
2018,0.2026,0.1615,0.149,0.2156
2019,0.2026,0.1615,0.2069,0.1577
2020,0.2026,0.1615,0.2069,0.1577
2021,0.1448,0.1036,0.149,0.1577
2022,0.1448,0.1615,0.2069,0.1577
2023,0.2026,0.1615,0.149,0.1577
2024,0.2026,0.2194,0.149,0.1577
2025,0.1448,0.1615,0.2069,0.1577
2026,0.1448,0.1615,0.149,0.1577
2027,0.1448,0.1615,0.149,0.1577
2028,0.2026,0.1615,0.149,0.1577
2029,0.2026,0.2194,0.149,0.1577
2030,0.1448,0.1036,0.149,0.0998
2031,0.2026,0.1615,0.149,0.0998
2032,0.1448,0.1615,0.149,0.1577
2033,0.1448,0.1615,0.0911,0.2156
2034,0.1448,0.1615,0.149,0.1577
2035,0.1448,0.1615,0.149,0.1577
2036,0.1448,0.1615,0.149,0.0998
2037,0.1448,0.1615,0.2069,0.1577
2038,0.1448,0.1615,0.149,0.1577
2039,0.1448,0.1615,0.149,0.2156
2040,0.2026,0.1615,0.2069,0.1577
2041,0.2026,0.1615,0.149,0.1577
2042,0.1448,0.1615,0.149,0.1577
2043,0.1448,0.1615,0.149,0.1577
2044,0.2026,0.1036,0.149,0.1577
2045,0.1448,0.1615,0.149,0.1577
2046,0.2026,0.1036,0.2069,0.1577
2047,0.1448,0.1615,0.149,0.1577
2048,0.2026,0.2194,0.149,0.0998
2049,0.1448,0.1036,0.2069,0.1577
2050,0.1448,0.1615,0.149,0.1577
2051,0.2026,0.1615,0.149,0.1577
2052,0.1448,0.1615,0.149,0.1577
2053,0.2026,0.1615,0.2069,0.1577
2054,0.1448,0.2194,0.0911,0.2156
2055,0.1448,0.1036,0.149,0.1577
2056,0.1448,0.1036,0.2069,0.1577
2057,0.1448,0.1615,0.2069,0.1577
2058,0.1448,0.1036,0.2069,0.1577
2059,0.2026,0.1615,0.2069,0.1577
2060,0.2026,0.2194,0.149,0.1577
2061,0.1448,0.1036,0.2069,0.1577
2062,0.1448,0.1036,0.149,0.1577
2063,0.1448,0.1036,0.149,0.1577
2064,0.2026,0.1615,0.149,0.1577
2065,0.1448,0.1615,0.2069,0.1577
2066,0.0869,0.1036,0.2069,0.1577
2067,0.1448,0.1615,0.2069,0.0998
2068,0.1448,0.1615,0.2069,0.0998
2069,0.1448,0.1615,0.149,0.1577
2070,0.1448,0.1036,0.149,0.1577
2071,0.2026,0.1615,0.149,0.2156
2072,0.1448,0.1036,0.2069,0.0998
2073,0.1448,0.1615,0.0911,0.2156
2074,0.2026,0.1036,0.2069,0.2156
2075,0.2026,0.1615,0.2069,0.0998
2076,0.1448,0.1615,0.2069,0.1577
2077,0.1448,0.1615,0.2069,0.1577
2078,0.2026,0.1615,0.149,0.0998
2079,0.1448,0.2194,0.149,0.2156
2080,0.1448,0.2194,0.149,0.1577
2081,0.1448,0.1615,0.149,0.2156
2082,0.2026,0.1615,0.149,0.0998
2083,0.2026,0.1615,0.2069,0.1577
2084,0.2026,0.1615,0.149,0.0998
2085,0.1448,0.1615,0.2069,0.0998
2086,0.2026,0.1615,0.149,0.1577
2087,0.1448,0.1615,0.149,0.1577
2088,0.1448,0.1036,0.0911,0.2156
2089,0.2026,0.1615,0.149,0.2156
2090,0.1448,0.1615,0.149,0.1577
2091,0.2605,0.1615,0.2069,0.1577
2092,0.0869,0.1615,0.2069,0.2156
2093,0.0869,0.1615,0.149,0.1577
2094,0.1448,0.1036,0.2069,0.1577
2095,0.1448,0.1036,0.2069,0.1577
2096,0.1448,0.1615,0.149,0.1577
2097,0.2026,0.1615,0.149,0.1577
2098,0.1448,0.1615,0.149,0.2156
2099,0.2026,0.1036,0.149,0.1577
2100,0.2026,0.2194,0.149,0.1577
2101,0.1448,0.1036,0.149,0.1577
2102,0.1448,0.1615,0.149,0.2156
2103,0.2026,0.1615,0.149,0.1577
2104,0.2026,0.1615,0.2069,0.1577
2105,0.1448,0.1615,0.149,0.0998
2106,0.2026,0.1615,0.149,0.1577
2107,0.1448,0.1615,0.2648,0.1577
2108,0.1448,0.1036,0.149,0.1577
2109,0.0869,0.1615,0.149,0.0998
2110,0.2026,0.1615,0.2069,0.1577
2111,0.1448,0.1036,0.2069,0.1577
2112,0.1448,0.1036,0.0911,0.1577
2113,0.0869,0.1615,0.149,0.1577
2114,0.1448,0.1615,0.2069,0.1577
2115,0.1448,0.1036,0.149,0.1577
2116,0.0869,0.1615,0.2069,0.1577
2117,0.2026,0.1615,0.149,0.1577
2118,0.0869,0.2194,0.149,0.1577
2119,0.1448,0.1615,0.149,0.1577
2120,0.1448,0.1615,0.149,0.0998
2121,0.2026,0.1615,0.149,0.1577
2122,0.1448,0.1615,0.0911,0.1577
2123,0.0869,0.1615,0.2069,0.1577
2124,0.1448,0.1036,0.149,0.1577
2125,0.1448,0.1615,0.0911,0.2156
2126,0.2026,0.1615,0.149,0.1577
2127,0.1448,0.1036,0.0911,0.1577
2128,0.1448,0.1615,0.2069,0.0998
2129,0.0869,0.1615,0.149,0.1577
2130,0.1448,0.1615,0.0911,0.2156
2131,0.1448,0.1036,0.149,0.1577
2132,0.1448,0.0457,0.149,0.1577
2133,0.1448,0.1615,0.149,0.0998
2134,0.1448,0.1036,0.2069,0.1577
2135,0.2026,0.1036,0.149,0.0998
2136,0.1448,0.1615,0.149,0.1577
2137,0.1448,0.1615,0.149,0.1577
2138,0.2026,0.1036,0.2069,0.2156
2139,0.0869,0.1615,0.149,0.1577
2140,0.2026,0.1036,0.149,0.1577
2141,0.2026,0.1615,0.149,0.1577
2142,0.2026,0.1615,0.2069,0.1577
2143,0.2026,0.1615,0.149,0.1577
2144,0.1448,0.1615,0.0911,0.1577
2145,0.1448,0.2194,0.2069,0.1577
2146,0.1448,0.1615,0.0911,0.1577
2147,0.1448,0.1615,0.149,0.1577
2148,0.2026,0.1615,0.2069,0.0998
2149,0.1448,0.1615,0.149,0.1577
2150,0.0869,0.1036,0.2069,0.1577
2151,0.2026,0.1615,0.2069,0.1577
2152,0.1448,0.1036,0.2069,0.0998
2153,0.2026,0.1615,0.2069,0.0998
2154,0.2026,0.2194,0.149,0.2156
2155,0.2026,0.1615,0.149,0.1577
2156,0.0869,0.1615,0.149,0.1577
2157,0.1448,0.1615,0.149,0.1577
2158,0.1448,0.1036,0.149,0.1577
2159,0.0869,0.1036,0.149,0.1577
2160,0.2026,0.1615,0.149,0.0998
2161,0.1448,0.1615,0.149,0.2156
2162,0.1448,0.1615,0.149,0.0998
2163,0.1448,0.1615,0.149,0.0998
2164,0.1448,0.1036,0.149,0.1577
2165,0.1448,0.1615,0.149,0.1577
2166,0.1448,0.2194,0.149,0.2156
2167,0.1448,0.1615,0.149,0.1577
2168,0.2026,0.1615,0.149,0.1577
2169,0.1448,0.1615,0.2069,0.2156
2170,0.1448,0.1615,0.2069,0.1577
2171,0.1448,0.1036,0.149,0.2156
2172,0.2026,0.1615,0.149,0.1577
2173,0.2026,0.1036,0.149,0.1577
2174,0.1448,0.1615,0.149,0.1577
2175,0.1448,0.0457,0.149,0.0998
2176,0.1448,0.1036,0.2069,0.1577
2177,0.1448,0.1036,0.149,0.0998
2178,0.1448,0.1036,0.149,0.1577
2179,0.1448,0.1615,0.149,0.1577
2180,0.1448,0.1615,0.149,0.1577
2181,0.0869,0.1615,0.149,0.1577
2182,0.2026,0.1615,0.149,0.1577
2183,0.2026,0.1036,0.0911,0.1577
2184,0.1448,0.1036,0.149,0.0998
2185,0.2026,0.1615,0.2069,0.1577
2186,0.0869,0.1036,0.149,0.2156
2187,0.1448,0.1615,0.149,0.2156
2188,0.1448,0.1036,0.2069,0.2156
2189,0.1448,0.1036,0.0911,0.1577
2190,0.1448,0.1615,0.0911,0.1577
2191,0.0869,0.1615,0.149,0.2156
2192,0.2026,0.1615,0.0911,0.1577
2193,0.1448,0.2194,0.149,0.0998
2194,0.2026,0.1036,0.2069,0.1577
2195,0.1448,0.1615,0.149,0.1577
2196,0.1448,0.2194,0.149,0.1577
2197,0.1448,0.1615,0.2069,0.2156
2198,0.1448,0.1036,0.2069,0.1577
2199,0.2026,0.1615,0.149,0.1577
2200,0.1448,0.1615,0.0911,0.1577
2201,0.2026,0.1615,0.149,0.0998
2202,0.1448,0.1615,0.149,0.1577
2203,0.1448,0.1036,0.149,0.1577
2204,0.2026,0.1615,0.2069,0.1577
2205,0.1448,0.1615,0.2069,0.0998
2206,0.1448,0.1036,0.149,0.1577
2207,0.1448,0.1615,0.2069,0.1577
2208,0.1448,0.2194,0.149,0.1577
2209,0.1448,0.1615,0.149,0.1577
2210,0.1448,0.1615,0.149,0.1577
2211,0.1448,0.1036,0.149,0.1577
2212,0.1448,0.1615,0.149,0.1577
2213,0.1448,0.1615,0.149,0.2156
2214,0.1448,0.1615,0.149,0.1577
2215,0.1448,0.1615,0.149,0.1577
2216,0.1448,0.1036,0.0911,0.0998
2217,0.2026,0.1036,0.149,0.0998
2218,0.0869,0.1036,0.149,0.1577
2219,0.1448,0.1615,0.2069,0.1577
2220,0.1448,0.1036,0.149,0.1577
2221,0.1448,0.1615,0.149,0.1577
2222,0.1448,0.1615,0.2069,0.1577
2223,0.1448,0.1036,0.0911,0.0998
2224,0.1448,0.1036,0.149,0.1577
2225,0.1448,0.1036,0.149,0.1577
2226,0.1448,0.1615,0.149,0.1577
2227,0.1448,0.1036,0.2069,0.1577
2228,0.1448,0.1615,0.149,0.2156
2229,0.1448,0.1615,0.0911,0.0998
2230,0.2026,0.1615,0.2069,0.1577
2231,0.1448,0.1615,0.149,0.1577
2232,0.1448,0.1615,0.2648,0.1577
2233,0.0869,0.1036,0.149,0.1577
2234,0.1448,0.1615,0.2069,0.1577
2235,0.1448,0.1615,0.149,0.1577
2236,0.1448,0.1036,0.0911,0.2156
2237,0.1448,0.1615,0.149,0.1577
2238,0.1448,0.1615,0.149,0.1577
2239,0.1448,0.1615,0.0911,0.1577
2240,0.1448,0.1615,0.149,0.1577
2241,0.2026,0.1615,0.149,0.1577
2242,0.1448,0.1615,0.149,0.0998
2243,0.1448,0.1615,0.149,0.0998
2244,0.1448,0.1036,0.149,0.0998
2245,0.1448,0.1615,0.2069,0.1577
2246,0.1448,0.2194,0.149,0.1577
2247,0.2026,0.1615,0.149,0.1577
2248,0.1448,0.1615,0.149,0.0998
2249,0.1448,0.1036,0.149,0.1577
2250,0.1448,0.1615,0.149,0.1577
2251,0.1448,0.2194,0.149,0.1577
2252,0.1448,0.1615,0.149,0.1577
2253,0.2026,0.1615,0.2069,0.1577
2254,0.2026,0.1615,0.0911,0.2156
2255,0.2026,0.2194,0.149,0.1577
2256,0.1448,0.1036,0.149,0.2156
2257,0.1448,0.1036,0.149,0.2156
2258,0.2026,0.1615,0.149,0.1577
2259,0.1448,0.1615,0.149,0.2156
2260,0.1448,0.1615,0.149,0.1577
2261,0.1448,0.1615,0.0911,0.0998
2262,0.1448,0.2194,0.149,0.1577
2263,0.2026,0.1615,0.149,0.2156
2264,0.2026,0.1615,0.149,0.1577
2265,0.2026,0.1615,0.149,0.1577
2266,0.0869,0.1615,0.149,0.2156
2267,0.1448,0.1036,0.2069,0.1577
2268,0.1448,0.1615,0.149,0.1577
2269,0.1448,0.1615,0.149,0.1577
2270,0.1448,0.1036,0.149,0.1577
2271,0.1448,0.1036,0.2069,0.0998
2272,0.0869,0.1615,0.149,0.1577
2273,0.1448,0.1036,0.149,0.0998
2274,0.1448,0.1615,0.149,0.2156
2275,0.1448,0.1036,0.149,0.1577
2276,0.0869,0.1615,0.149,0.2156
2277,0.1448,0.1036,0.149,0.1577
2278,0.1448,0.1036,0.2069,0.0998
2279,0.1448,0.1036,0.0911,0.2156
2280,0.1448,0.1036,0.0911,0.2156
2281,0.1448,0.1036,0.149,0.2156
2282,0.1448,0.1036,0.149,0.0998
2283,0.1448,0.1615,0.149,0.1577
2284,0.1448,0.1615,0.0911,0.1577
2285,0.1448,0.1036,0.149,0.1577
2286,0.1448,0.1615,0.2069,0.2156
2287,0.1448,0.1615,0.149,0.1577
2288,0.2026,0.1036,0.149,0.2156
2289,0.1448,0.1036,0.149,0.1577
2290,0.1448,0.1615,0.0911,0.0998
2291,0.1448,0.1615,0.149,0.1577
2292,0.1448,0.1615,0.2069,0.1577
2293,0.1448,0.1615,0.149,0.1577
2294,0.2026,0.1615,0.2069,0.1577
2295,0.1448,0.1036,0.149,0.1577
2296,0.1448,0.1615,0.149,0.1577
2297,0.2026,0.1615,0.0911,0.1577
2298,0.1448,0.1615,0.149,0.1577
2299,0.0869,0.1615,0.149,0.1577
2300,0.2026,0.1615,0.149,0.1577
2301,0.2026,0.1615,0.149,0.2156
2302,0.1448,0.1615,0.149,0.1577
2303,0.2026,0.1615,0.149,0.0998
2304,0.1448,0.1036,0.149,0.0998
2305,0.2026,0.2194,0.149,0.0998
2306,0.2026,0.1615,0.149,0.0998
2307,0.1448,0.1615,0.0911,0.1577
2308,0.2026,0.1615,0.2069,0.2734
2309,0.1448,0.1036,0.0911,0.1577
2310,0.2026,0.1615,0.2069,0.1577
2311,0.1448,0.1615,0.149,0.1577
2312,0.1448,0.1036,0.149,0.2156
2313,0.2026,0.1615,0.149,0.2156
2314,0.1448,0.2194,0.0911,0.0998
2315,0.2026,0.1615,0.149,0.1577
2316,0.1448,0.1615,0.149,0.1577
2317,0.1448,0.1615,0.0911,0.1577
2318,0.1448,0.1615,0.149,0.2156
2319,0.1448,0.1615,0.0911,0.1577
2320,0.1448,0.2194,0.149,0.1577
2321,0.1448,0.1036,0.149,0.0998
2322,0.1448,0.1615,0.149,0.1577
2323,0.1448,0.2194,0.149,0.1577
2324,0.1448,0.1615,0.149,0.0998
2325,0.1448,0.1036,0.0911,0.1577
2326,0.1448,0.1615,0.149,0.1577
2327,0.1448,0.1615,0.149,0.2156
2328,0.2026,0.1036,0.149,0.1577
2329,0.2026,0.1615,0.2069,0.1577
2330,0.2026,0.1615,0.149,0.1577
2331,0.1448,0.1615,0.149,0.1577
2332,0.1448,0.1615,0.149,0.1577
2333,0.2026,0.2194,0.2069,0.2156
2334,0.1448,0.2194,0.149,0.1577
2335,0.1448,0.1615,0.149,0.1577
2336,0.1448,0.1615,0.2069,0.1577
2337,0.1448,0.1615,0.0911,0.1577
2338,0.1448,0.1615,0.0911,0.1577
2339,0.2026,0.1615,0.149,0.1577
2340,0.2026,0.1615,0.149,0.1577
2341,0.1448,0.1615,0.149,0.1577
2342,0.0869,0.1615,0.149,0.1577
2343,0.0869,0.1615,0.2069,0.1577
2344,0.1448,0.1036,0.2069,0.1577
2345,0.1448,0.1615,0.149,0.1577
2346,0.2026,0.1615,0.149,0.1577
2347,0.0869,0.1615,0.2069,0.2156
2348,0.1448,0.1615,0.2069,0.1577
2349,0.2026,0.1615,0.149,0.0998
2350,0.1448,0.1615,0.149,0.1577
2351,0.1448,0.1036,0.149,0.2156
2352,0.2026,0.1036,0.149,0.1577
2353,0.0869,0.1615,0.149,0.1577
2354,0.1448,0.1615,0.2069,0.2156
2355,0.2026,0.1615,0.149,0.1577
2356,0.2026,0.1036,0.149,0.1577
2357,0.0869,0.1036,0.149,0.1577
2358,0.1448,0.1615,0.2069,0.1577
2359,0.1448,0.1615,0.149,0.1577
2360,0.0869,0.1036,0.149,0.2156
2361,0.1448,0.1615,0.0911,0.2156
2362,0.1448,0.1036,0.149,0.1577
2363,0.2026,0.1615,0.149,0.1577
2364,0.1448,0.1615,0.149,0.0998
2365,0.1448,0.2194,0.149,0.1577
2366,0.2026,0.1036,0.149,0.2156
2367,0.2026,0.1036,0.149,0.1577
2368,0.1448,0.1615,0.149,0.0998
2369,0.2026,0.1615,0.149,0.0998
2370,0.1448,0.1615,0.149,0.1577
2371,0.1448,0.1615,0.0911,0.1577
2372,0.1448,0.1036,0.149,0.2156
2373,0.2026,0.1615,0.149,0.1577
2374,0.1448,0.1036,0.2069,0.1577
2375,0.1448,0.1036,0.149,0.1577
2376,0.1448,0.1615,0.149,0.1577
2377,0.1448,0.1615,0.149,0.1577
2378,0.1448,0.1615,0.149,0.0998
2379,0.1448,0.1036,0.149,0.1577
2380,0.1448,0.1036,0.2069,0.1577
2381,0.0869,0.1615,0.0911,0.1577
2382,0.1448,0.1615,0.2069,0.0998
2383,0.2026,0.1615,0.149,0.1577
2384,0.2026,0.1615,0.149,0.1577
2385,0.1448,0.1615,0.0911,0.1577
2386,0.1448,0.1036,0.149,0.1577
2387,0.1448,0.1615,0.2069,0.2156
2388,0.1448,0.1615,0.0911,0.1577
2389,0.0869,0.1036,0.149,0.1577
2390,0.1448,0.1036,0.2069,0.1577
2391,0.2026,0.1036,0.2069,0.1577
2392,0.1448,0.1036,0.149,0.1577
2393,0.1448,0.1615,0.0911,0.0998
2394,0.1448,0.1615,0.149,0.0998
2395,0.1448,0.1615,0.2069,0.1577
2396,0.2026,0.1615,0.149,0.1577
2397,0.1448,0.1036,0.149,0.1577
2398,0.1448,0.1615,0.149,0.1577
2399,0.1448,0.1615,0.149,0.0998
2400,0.1448,0.1615,0.149,0.1577
2401,0.2026,0.1615,0.149,0.2156
2402,0.1448,0.1615,0.149,0.1577
2403,0.2026,0.1615,0.149,0.1577
2404,0.1448,0.1615,0.149,0.2156
2405,0.1448,0.1615,0.149,0.1577
2406,0.1448,0.1036,0.149,0.1577
2407,0.1448,0.1615,0.2069,0.1577
2408,0.1448,0.1615,0.149,0.1577
2409,0.1448,0.1036,0.149,0.1577
2410,0.1448,0.1036,0.149,0.1577
2411,0.1448,0.1036,0.149,0.2156
2412,0.1448,0.1036,0.0911,0.1577
2413,0.1448,0.1615,0.2069,0.2156
2414,0.1448,0.1615,0.0911,0.0998
2415,0.0869,0.1615,0.149,0.2156
2416,0.1448,0.1615,0.149,0.1577
2417,0.1448,0.1615,0.2069,0.0998
2418,0.1448,0.1615,0.149,0.1577
2419,0.1448,0.1615,0.149,0.1577
2420,0.1448,0.1036,0.149,0.1577
2421,0.0869,0.1036,0.149,0.0998
2422,0.1448,0.1036,0.149,0.1577
2423,0.0869,0.1615,0.149,0.0998
2424,0.1448,0.1615,0.149,0.1577
2425,0.2026,0.1036,0.149,0.1577
2426,0.1448,0.1615,0.149,0.1577
2427,0.1448,0.1615,0.149,0.1577
2428,0.1448,0.1615,0.2069,0.2156
2429,0.2026,0.1615,0.149,0.0998
2430,0.1448,0.1615,0.149,0.1577
2431,0.1448,0.2194,0.149,0.1577
2432,0.1448,0.1615,0.149,0.0998
2433,0.1448,0.1615,0.2069,0.1577
2434,0.2026,0.1615,0.149,0.1577
2435,0.2026,0.1036,0.0911,0.1577
2436,0.2026,0.1615,0.149,0.1577
2437,0.0869,0.1615,0.149,0.1577
2438,0.0869,0.1615,0.2069,0.0998
2439,0.1448,0.1615,0.2069,0.1577
2440,0.1448,0.1615,0.0911,0.0998
2441,0.1448,0.1615,0.2069,0.2156
2442,0.1448,0.1615,0.149,0.0998
2443,0.2026,0.1615,0.149,0.1577
2444,0.1448,0.1615,0.0911,0.1577
2445,0.1448,0.1615,0.149,0.1577
2446,0.0869,0.1615,0.149,0.1577
2447,0.1448,0.1036,0.149,0.1577
2448,0.1448,0.1036,0.149,0.1577
2449,0.1448,0.1615,0.149,0.1577
2450,0.1448,0.1615,0.149,0.1577
2451,0.2026,0.1615,0.2069,0.1577
2452,0.1448,0.1615,0.0911,0.1577
2453,0.1448,0.1036,0.149,0.1577
2454,0.0869,0.1036,0.2069,0.1577
2455,0.1448,0.1036,0.149,0.2156
2456,0.1448,0.1615,0.149,0.0998
2457,0.2026,0.1036,0.149,0.1577
2458,0.1448,0.1615,0.149,0.0998
2459,0.1448,0.1036,0.0911,0.1577
2460,0.1448,0.2194,0.149,0.2156
2461,0.2026,0.1615,0.149,0.1577
2462,0.1448,0.1036,0.149,0.1577
2463,0.1448,0.1036,0.149,0.1577
2464,0.1448,0.1036,0.149,0.1577
2465,0.0869,0.2194,0.2069,0.1577
2466,0.0869,0.1615,0.2069,0.0998
2467,0.1448,0.1036,0.149,0.1577
2468,0.1448,0.1615,0.149,0.1577
2469,0.1448,0.1615,0.149,0.1577
2470,0.1448,0.2194,0.149,0.0998
2471,0.1448,0.1615,0.149,0.1577
2472,0.1448,0.1036,0.149,0.2156
2473,0.1448,0.1615,0.149,0.1577
2474,0.1448,0.1036,0.2069,0.1577
2475,0.2026,0.1615,0.149,0.1577
2476,0.0869,0.1615,0.149,0.1577
2477,0.1448,0.1036,0.149,0.1577
2478,0.2026,0.1615,0.149,0.1577
2479,0.1448,0.1036,0.149,0.0419
2480,0.2026,0.1615,0.149,0.0998
2481,0.1448,0.1615,0.0911,0.0998
2482,0.1448,0.2194,0.2069,0.1577
2483,0.2605,0.2194,0.149,0.1577
2484,0.1448,0.2194,0.2069,0.0998
2485,0.1448,0.1615,0.149,0.1577
2486,0.0869,0.1615,0.2069,0.1577
2487,0.1448,0.1615,0.149,0.0998
2488,0.0869,0.1615,0.149,0.1577
2489,0.1448,0.1615,0.149,0.0998
2490,0.0869,0.1615,0.149,0.0998
2491,0.1448,0.1615,0.2069,0.0419
2492,0.1448,0.1036,0.149,0.2156
2493,0.1448,0.1036,0.2069,0.2156
2494,0.1448,0.1615,0.149,0.1577
2495,0.0869,0.1615,0.149,0.1577
2496,0.1448,0.1036,0.149,0.1577
2497,0.1448,0.1615,0.149,0.0998
2498,0.1448,0.1615,0.149,0.0998
2499,0.0869,0.1036,0.149,0.1577
2500,0.1448,0.1615,0.2069,0.2156
2501,0.1448,0.1615,0.0911,0.0998
