SamplingHz:  1000,Column1,_1,_2,_3
Number Samples:  3800,,,,
Colors: ,Magenta,Cyan,Yellow,K (Black)
 1905,.1448,.1615,.2069,0.0998
 1906,.2026,.1615,.2069,0.1577
 1907,.1448,.1615,.1490,0.1577
 1908,.2026,.1615,.1490,0.1577
 1909,.2026,.1615,.2069,0.1577
 1910,.2026,.1615,.1490,0.1577
 1911,.2026,.1615,.1490,0.1577
 1912,.2605,.1036,.1490,0.1577
 1913,.1448,.1036,.0911,0.1577
 1914,.2026,.1615,.1490,0.1577
 1915,.2605,.1615,.2069,0.1577
 1916,.2026,.1615,.2069,0.1577
 1917,.1448,.2194,.1490,0.1577
 1918,.2026,.1615,.2069,0.0998
 1919,.2026,.1615,.1490,0.0998
 1920,.1448,.1615,.2069,0.1577
 1921,.2026,.1615,.2069,0.1577
 1922,.2026,.1615,.1490,0.1577
 1923,.1448,.2194,.2069,0.1577
 1924,.1448,.1615,.2069,0.1577
 1925,.1448,.1615,.1490,0.1577
 1926,.1448,.1615,.1490,0.1577
 1927,.1448,.1615,.1490,0.1577
 1928,.1448,.1615,.1490,0.1577
 1929,.1448,.1615,.1490,0.0998
 1930,.2026,.1615,.1490,0.1577
 1931,.2026,.1615,.1490,0.1577
 1932,.2026,.1615,.1490,0.1577
 1933,.2026,.2194,.1490,0.1577
 1934,.2026,.1615,.0911,0.1577
 1935,.2026,.1615,.2069,0.1577
 1936,.1448,.1036,.2069,0.1577
 1937,.1448,.1615,.2069,0.2156
 1938,.1448,.1615,.1490,0.2156
 1939,.1448,.1615,.1490,0.0998
 1940,.1448,.1615,.1490,0.1577
 1941,.1448,.2194,.1490,0.1577
 1942,.0869,.1615,.2069,0.0998
 1943,.1448,.1615,.1490,0.1577
 1944,.1448,.1036,.1490,0.1577
 1945,.2026,.1615,.2069,0.1577
 1946,.1448,.1615,.1490,0.1577
 1947,.2026,.1615,.2069,0.1577
 1948,.1448,.1615,.1490,0.1577
 1949,.1448,.1036,.1490,0.1577
 1950,.1448,.2194,.2069,0.1577
 1951,.1448,.1615,.2069,0.1577
 1952,.2026,.1615,.1490,0.1577
 1953,.2026,.1036,.1490,0.1577
 1954,.2605,.1615,.1490,0.2156
 1955,.2026,.1615,.1490,0.1577
 1956,.2026,.1615,.2069,0.1577
 1957,.2605,.1036,.1490,0.2156
 1958,.1448,.1615,.1490,0.1577
 1959,.1448,.1615,.1490,0.1577
 1960,.1448,.1036,.1490,0.1577
 1961,.1448,.2194,.2069,0.1577
 1962,.1448,.1615,.2069,0.2156
 1963,.1448,.1615,.2069,0.2156
 1964,.1448,.1615,.1490,0.1577
 1965,.2026,.1615,.1490,0.2156
 1966,.1448,.1615,.1490,0.0998
 1967,.1448,.1036,.1490,0.1577
 1968,.2026,.1615,.2069,0.1577
 1969,.1448,.1615,.2069,0.2156
 1970,.1448,.1036,.1490,0.1577
 1971,.1448,.1615,.1490,0.1577
 1972,.2026,.1615,.2069,0.2156
 1973,.1448,.1615,.1490,0.1577
 1974,.1448,.1036,.2069,0.1577
 1975,.1448,.1036,.1490,0.0998
 1976,.1448,.1615,.1490,0.0998
 1977,.1448,.1615,.1490,0.1577
 1978,.1448,.1036,.1490,0.1577
 1979,.2026,.1615,.1490,0.2156
 1980,.2026,.1615,.1490,0.0998
 1981,.1448,.1036,.1490,0.1577
 1982,.1448,.1036,.1490,0.1577
 1983,.1448,.1615,.2069,0.1577
 1984,.1448,.1615,.2069,0.1577
 1985,.1448,.1036,.1490,0.1577
 1986,.2605,.1615,.1490,0.0998
 1987,.1448,.1615,.2069,0.0998
 1988,.2026,.1036,.1490,0.1577
 1989,.1448,.1615,.1490,0.1577
 1990,.1448,.2194,.1490,0.2156
 1991,.2026,.1036,.1490,0.1577
 1992,.1448,.1615,.1490,0.1577
 1993,.2026,.1615,.1490,0.2156
 1994,.1448,.1615,.2069,0.1577
 1995,.1448,.1615,.2069,0.1577
 1996,.1448,.1036,.1490,0.1577
 1997,.1448,.1036,.0911,0.1577
 1998,.1448,.1036,.2069,0.1577
 1999,.1448,.1615,.1490,0.1577
 2000,.1448,.1615,.1490,0.2156
 2001,.2026,.1036,.0911,0.1577
 2002,.2026,.1615,.1490,0.1577
 2003,.0869,.2194,.0911,0.1577
 2004,.1448,.2194,.2069,0.1577
 2005,.2026,.2194,.0911,0.2156
 2006,.1448,.1615,.1490,0.1577
 2007,.1448,.1615,.1490,0.2156
 2008,.2026,.2194,.1490,0.1577
 2009,.1448,.2194,.1490,0.1577
 2010,.1448,.2194,.1490,0.1577
 2011,.2026,.1615,.1490,0.1577
 2012,.2026,.1036,.1490,0.1577
 2013,.1448,.1615,.1490,0.1577
 2014,.1448,.1615,.1490,0.1577
 2015,.1448,.2194,.2069,0.1577
 2016,.1448,.1615,.1490,0.1577
 2017,.1448,.1036,.1490,0.1577
 2018,.2026,.1615,.1490,0.2156
 2019,.2026,.1615,.2069,0.1577
 2020,.2026,.1615,.2069,0.1577
 2021,.1448,.1036,.1490,0.1577
 2022,.1448,.1615,.2069,0.1577
 2023,.2026,.1615,.1490,0.1577
 2024,.2026,.2194,.1490,0.1577
 2025,.1448,.1615,.2069,0.1577
 2026,.1448,.1615,.1490,0.1577
 2027,.1448,.1615,.1490,0.1577
 2028,.2026,.1615,.1490,0.1577
 2029,.2026,.2194,.1490,0.1577
 2030,.1448,.1036,.1490,0.0998
 2031,.2026,.1615,.1490,0.0998
 2032,.1448,.1615,.1490,0.1577
 2033,.1448,.1615,.0911,0.2156
 2034,.1448,.1615,.1490,0.1577
 2035,.1448,.1615,.1490,0.1577
 2036,.1448,.1615,.1490,0.0998
 2037,.1448,.1615,.2069,0.1577
 2038,.1448,.1615,.1490,0.1577
 2039,.1448,.1615,.1490,0.2156
 2040,.2026,.1615,.2069,0.1577
 2041,.2026,.1615,.1490,0.1577
 2042,.1448,.1615,.1490,0.1577
 2043,.1448,.1615,.1490,0.1577
 2044,.2026,.1036,.1490,0.1577
 2045,.1448,.1615,.1490,0.1577
 2046,.2026,.1036,.2069,0.1577
 2047,.1448,.1615,.1490,0.1577
 2048,.2026,.2194,.1490,0.0998
 2049,.1448,.1036,.2069,0.1577
 2050,.1448,.1615,.1490,0.1577
 2051,.2026,.1615,.1490,0.1577
 2052,.1448,.1615,.1490,0.1577
 2053,.2026,.1615,.2069,0.1577
 2054,.1448,.2194,.0911,0.2156
 2055,.1448,.1036,.1490,0.1577
 2056,.1448,.1036,.2069,0.1577
 2057,.1448,.1615,.2069,0.1577
 2058,.1448,.1036,.2069,0.1577
 2059,.2026,.1615,.2069,0.1577
 2060,.2026,.2194,.1490,0.1577
 2061,.1448,.1036,.2069,0.1577
 2062,.1448,.1036,.1490,0.1577
 2063,.1448,.1036,.1490,0.1577
 2064,.2026,.1615,.1490,0.1577
 2065,.1448,.1615,.2069,0.1577
 2066,.0869,.1036,.2069,0.1577
 2067,.1448,.1615,.2069,0.0998
 2068,.1448,.1615,.2069,0.0998
 2069,.1448,.1615,.1490,0.1577
 2070,.1448,.1036,.1490,0.1577
 2071,.2026,.1615,.1490,0.2156
 2072,.1448,.1036,.2069,0.0998
 2073,.1448,.1615,.0911,0.2156
 2074,.2026,.1036,.2069,0.2156
 2075,.2026,.1615,.2069,0.0998
 2076,.1448,.1615,.2069,0.1577
 2077,.1448,.1615,.2069,0.1577
 2078,.2026,.1615,.1490,0.0998
 2079,.1448,.2194,.1490,0.2156
 2080,.1448,.2194,.1490,0.1577
 2081,.1448,.1615,.1490,0.2156
 2082,.2026,.1615,.1490,0.0998
 2083,.2026,.1615,.2069,0.1577
 2084,.2026,.1615,.1490,0.0998
 2085,.1448,.1615,.2069,0.0998
 2086,.2026,.1615,.1490,0.1577
 2087,.1448,.1615,.1490,0.1577
 2088,.1448,.1036,.0911,0.2156
 2089,.2026,.1615,.1490,0.2156
 2090,.1448,.1615,.1490,0.1577
 2091,.2605,.1615,.2069,0.1577
 2092,.0869,.1615,.2069,0.2156
 2093,.0869,.1615,.1490,0.1577
 2094,.1448,.1036,.2069,0.1577
 2095,.1448,.1036,.2069,0.1577
 2096,.1448,.1615,.1490,0.1577
 2097,.2026,.1615,.1490,0.1577
 2098,.1448,.1615,.1490,0.2156
 2099,.2026,.1036,.1490,0.1577
 2100,.2026,.2194,.1490,0.1577
 2101,.1448,.1036,.1490,0.1577
 2102,.1448,.1615,.1490,0.2156
 2103,.2026,.1615,.1490,0.1577
 2104,.2026,.1615,.2069,0.1577
 2105,.1448,.1615,.1490,0.0998
 2106,.2026,.1615,.1490,0.1577
 2107,.1448,.1615,.2648,0.1577
 2108,.1448,.1036,.1490,0.1577
 2109,.0869,.1615,.1490,0.0998
 2110,.2026,.1615,.2069,0.1577
 2111,.1448,.1036,.2069,0.1577
 2112,.1448,.1036,.0911,0.1577
 2113,.0869,.1615,.1490,0.1577
 2114,.1448,.1615,.2069,0.1577
 2115,.1448,.1036,.1490,0.1577
 2116,.0869,.1615,.2069,0.1577
 2117,.2026,.1615,.1490,0.1577
 2118,.0869,.2194,.1490,0.1577
 2119,.1448,.1615,.1490,0.1577
 2120,.1448,.1615,.1490,0.0998
 2121,.2026,.1615,.1490,0.1577
 2122,.1448,.1615,.0911,0.1577
 2123,.0869,.1615,.2069,0.1577
 2124,.1448,.1036,.1490,0.1577
 2125,.1448,.1615,.0911,0.2156
 2126,.2026,.1615,.1490,0.1577
 2127,.1448,.1036,.0911,0.1577
 2128,.1448,.1615,.2069,0.0998
 2129,.0869,.1615,.1490,0.1577
 2130,.1448,.1615,.0911,0.2156
 2131,.1448,.1036,.1490,0.1577
 2132,.1448,.0457,.1490,0.1577
 2133,.1448,.1615,.1490,0.0998
 2134,.1448,.1036,.2069,0.1577
 2135,.2026,.1036,.1490,0.0998
 2136,.1448,.1615,.1490,0.1577
 2137,.1448,.1615,.1490,0.1577
 2138,.2026,.1036,.2069,0.2156
 2139,.0869,.1615,.1490,0.1577
 2140,.2026,.1036,.1490,0.1577
 2141,.2026,.1615,.1490,0.1577
 2142,.2026,.1615,.2069,0.1577
 2143,.2026,.1615,.1490,0.1577
 2144,.1448,.1615,.0911,0.1577
 2145,.1448,.2194,.2069,0.1577
 2146,.1448,.1615,.0911,0.1577
 2147,.1448,.1615,.1490,0.1577
 2148,.2026,.1615,.2069,0.0998
 2149,.1448,.1615,.1490,0.1577
 2150,.0869,.1036,.2069,0.1577
 2151,.2026,.1615,.2069,0.1577
 2152,.1448,.1036,.2069,0.0998
 2153,.2026,.1615,.2069,0.0998
 2154,.2026,.2194,.1490,0.2156
 2155,.2026,.1615,.1490,0.1577
 2156,.0869,.1615,.1490,0.1577
 2157,.1448,.1615,.1490,0.1577
 2158,.1448,.1036,.1490,0.1577
 2159,.0869,.1036,.1490,0.1577
 2160,.2026,.1615,.1490,0.0998
 2161,.1448,.1615,.1490,0.2156
 2162,.1448,.1615,.1490,0.0998
 2163,.1448,.1615,.1490,0.0998
 2164,.1448,.1036,.1490,0.1577
 2165,.1448,.1615,.1490,0.1577
 2166,.1448,.2194,.1490,0.2156
 2167,.1448,.1615,.1490,0.1577
 2168,.2026,.1615,.1490,0.1577
 2169,.1448,.1615,.2069,0.2156
 2170,.1448,.1615,.2069,0.1577
 2171,.1448,.1036,.1490,0.2156
 2172,.2026,.1615,.1490,0.1577
 2173,.2026,.1036,.1490,0.1577
 2174,.1448,.1615,.1490,0.1577
 2175,.1448,.0457,.1490,0.0998
 2176,.1448,.1036,.2069,0.1577
 2177,.1448,.1036,.1490,0.0998
 2178,.1448,.1036,.1490,0.1577
 2179,.1448,.1615,.1490,0.1577
 2180,.1448,.1615,.1490,0.1577
 2181,.0869,.1615,.1490,0.1577
 2182,.2026,.1615,.1490,0.1577
 2183,.2026,.1036,.0911,0.1577
 2184,.1448,.1036,.1490,0.0998
 2185,.2026,.1615,.2069,0.1577
 2186,.0869,.1036,.1490,0.2156
 2187,.1448,.1615,.1490,0.2156
 2188,.1448,.1036,.2069,0.2156
 2189,.1448,.1036,.0911,0.1577
 2190,.1448,.1615,.0911,0.1577
 2191,.0869,.1615,.1490,0.2156
 2192,.2026,.1615,.0911,0.1577
 2193,.1448,.2194,.1490,0.0998
 2194,.2026,.1036,.2069,0.1577
 2195,.1448,.1615,.1490,0.1577
 2196,.1448,.2194,.1490,0.1577
 2197,.1448,.1615,.2069,0.2156
 2198,.1448,.1036,.2069,0.1577
 2199,.2026,.1615,.1490,0.1577
 2200,.1448,.1615,.0911,0.1577
 2201,.2026,.1615,.1490,0.0998
 2202,.1448,.1615,.1490,0.1577
 2203,.1448,.1036,.1490,0.1577
 2204,.2026,.1615,.2069,0.1577
 2205,.1448,.1615,.2069,0.0998
 2206,.1448,.1036,.1490,0.1577
 2207,.1448,.1615,.2069,0.1577
 2208,.1448,.2194,.1490,0.1577
 2209,.1448,.1615,.1490,0.1577
 2210,.1448,.1615,.1490,0.1577
 2211,.1448,.1036,.1490,0.1577
 2212,.1448,.1615,.1490,0.1577
 2213,.1448,.1615,.1490,0.2156
 2214,.1448,.1615,.1490,0.1577
 2215,.1448,.1615,.1490,0.1577
 2216,.1448,.1036,.0911,0.0998
 2217,.2026,.1036,.1490,0.0998
 2218,.0869,.1036,.1490,0.1577
 2219,.1448,.1615,.2069,0.1577
 2220,.1448,.1036,.1490,0.1577
 2221,.1448,.1615,.1490,0.1577
 2222,.1448,.1615,.2069,0.1577
 2223,.1448,.1036,.0911,0.0998
 2224,.1448,.1036,.1490,0.1577
 2225,.1448,.1036,.1490,0.1577
 2226,.1448,.1615,.1490,0.1577
 2227,.1448,.1036,.2069,0.1577
 2228,.1448,.1615,.1490,0.2156
 2229,.1448,.1615,.0911,0.0998
 2230,.2026,.1615,.2069,0.1577
 2231,.1448,.1615,.1490,0.1577
 2232,.1448,.1615,.2648,0.1577
 2233,.0869,.1036,.1490,0.1577
 2234,.1448,.1615,.2069,0.1577
 2235,.1448,.1615,.1490,0.1577
 2236,.1448,.1036,.0911,0.2156
 2237,.1448,.1615,.1490,0.1577
 2238,.1448,.1615,.1490,0.1577
 2239,.1448,.1615,.0911,0.1577
 2240,.1448,.1615,.1490,0.1577
 2241,.2026,.1615,.1490,0.1577
 2242,.1448,.1615,.1490,0.0998
 2243,.1448,.1615,.1490,0.0998
 2244,.1448,.1036,.1490,0.0998
 2245,.1448,.1615,.2069,0.1577
 2246,.1448,.2194,.1490,0.1577
 2247,.2026,.1615,.1490,0.1577
 2248,.1448,.1615,.1490,0.0998
 2249,.1448,.1036,.1490,0.1577
 2250,.1448,.1615,.1490,0.1577
 2251,.1448,.2194,.1490,0.1577
 2252,.1448,.1615,.1490,0.1577
 2253,.2026,.1615,.2069,0.1577
 2254,.2026,.1615,.0911,0.2156
 2255,.2026,.2194,.1490,0.1577
 2256,.1448,.1036,.1490,0.2156
 2257,.1448,.1036,.1490,0.2156
 2258,.2026,.1615,.1490,0.1577
 2259,.1448,.1615,.1490,0.2156
 2260,.1448,.1615,.1490,0.1577
 2261,.1448,.1615,.0911,0.0998
 2262,.1448,.2194,.1490,0.1577
 2263,.2026,.1615,.1490,0.2156
 2264,.2026,.1615,.1490,0.1577
 2265,.2026,.1615,.1490,0.1577
 2266,.0869,.1615,.1490,0.2156
 2267,.1448,.1036,.2069,0.1577
 2268,.1448,.1615,.1490,0.1577
 2269,.1448,.1615,.1490,0.1577
 2270,.1448,.1036,.1490,0.1577
 2271,.1448,.1036,.2069,0.0998
 2272,.0869,.1615,.1490,0.1577
 2273,.1448,.1036,.1490,0.0998
 2274,.1448,.1615,.1490,0.2156
 2275,.1448,.1036,.1490,0.1577
 2276,.0869,.1615,.1490,0.2156
 2277,.1448,.1036,.1490,0.1577
 2278,.1448,.1036,.2069,0.0998
 2279,.1448,.1036,.0911,0.2156
 2280,.1448,.1036,.0911,0.2156
 2281,.1448,.1036,.1490,0.2156
 2282,.1448,.1036,.1490,0.0998
 2283,.1448,.1615,.1490,0.1577
 2284,.1448,.1615,.0911,0.1577
 2285,.1448,.1036,.1490,0.1577
 2286,.1448,.1615,.2069,0.2156
 2287,.1448,.1615,.1490,0.1577
 2288,.2026,.1036,.1490,0.2156
 2289,.1448,.1036,.1490,0.1577
 2290,.1448,.1615,.0911,0.0998
 2291,.1448,.1615,.1490,0.1577
 2292,.1448,.1615,.2069,0.1577
 2293,.1448,.1615,.1490,0.1577
 2294,.2026,.1615,.2069,0.1577
 2295,.1448,.1036,.1490,0.1577
 2296,.1448,.1615,.1490,0.1577
 2297,.2026,.1615,.0911,0.1577
 2298,.1448,.1615,.1490,0.1577
 2299,.0869,.1615,.1490,0.1577
 2300,.2026,.1615,.1490,0.1577
 2301,.2026,.1615,.1490,0.2156
 2302,.1448,.1615,.1490,0.1577
 2303,.2026,.1615,.1490,0.0998
 2304,.1448,.1036,.1490,0.0998
 2305,.2026,.2194,.1490,0.0998
 2306,.2026,.1615,.1490,0.0998
 2307,.1448,.1615,.0911,0.1577
 2308,.2026,.1615,.2069,0.2734
 2309,.1448,.1036,.0911,0.1577
 2310,.2026,.1615,.2069,0.1577
 2311,.1448,.1615,.1490,0.1577
 2312,.1448,.1036,.1490,0.2156
 2313,.2026,.1615,.1490,0.2156
 2314,.1448,.2194,.0911,0.0998
 2315,.2026,.1615,.1490,0.1577
 2316,.1448,.1615,.1490,0.1577
 2317,.1448,.1615,.0911,0.1577
 2318,.1448,.1615,.1490,0.2156
 2319,.1448,.1615,.0911,0.1577
 2320,.1448,.2194,.1490,0.1577
 2321,.1448,.1036,.1490,0.0998
 2322,.1448,.1615,.1490,0.1577
 2323,.1448,.2194,.1490,0.1577
 2324,.1448,.1615,.1490,0.0998
 2325,.1448,.1036,.0911,0.1577
 2326,.1448,.1615,.1490,0.1577
 2327,.1448,.1615,.1490,0.2156
 2328,.2026,.1036,.1490,0.1577
 2329,.2026,.1615,.2069,0.1577
 2330,.2026,.1615,.1490,0.1577
 2331,.1448,.1615,.1490,0.1577
 2332,.1448,.1615,.1490,0.1577
 2333,.2026,.2194,.2069,0.2156
 2334,.1448,.2194,.1490,0.1577
 2335,.1448,.1615,.1490,0.1577
 2336,.1448,.1615,.2069,0.1577
 2337,.1448,.1615,.0911,0.1577
 2338,.1448,.1615,.0911,0.1577
 2339,.2026,.1615,.1490,0.1577
 2340,.2026,.1615,.1490,0.1577
 2341,.1448,.1615,.1490,0.1577
 2342,.0869,.1615,.1490,0.1577
 2343,.0869,.1615,.2069,0.1577
 2344,.1448,.1036,.2069,0.1577
 2345,.1448,.1615,.1490,0.1577
 2346,.2026,.1615,.1490,0.1577
 2347,.0869,.1615,.2069,0.2156
 2348,.1448,.1615,.2069,0.1577
 2349,.2026,.1615,.1490,0.0998
 2350,.1448,.1615,.1490,0.1577
 2351,.1448,.1036,.1490,0.2156
 2352,.2026,.1036,.1490,0.1577
 2353,.0869,.1615,.1490,0.1577
 2354,.1448,.1615,.2069,0.2156
 2355,.2026,.1615,.1490,0.1577
 2356,.2026,.1036,.1490,0.1577
 2357,.0869,.1036,.1490,0.1577
 2358,.1448,.1615,.2069,0.1577
 2359,.1448,.1615,.1490,0.1577
 2360,.0869,.1036,.1490,0.2156
 2361,.1448,.1615,.0911,0.2156
 2362,.1448,.1036,.1490,0.1577
 2363,.2026,.1615,.1490,0.1577
 2364,.1448,.1615,.1490,0.0998
 2365,.1448,.2194,.1490,0.1577
 2366,.2026,.1036,.1490,0.2156
 2367,.2026,.1036,.1490,0.1577
 2368,.1448,.1615,.1490,0.0998
 2369,.2026,.1615,.1490,0.0998
 2370,.1448,.1615,.1490,0.1577
 2371,.1448,.1615,.0911,0.1577
 2372,.1448,.1036,.1490,0.2156
 2373,.2026,.1615,.1490,0.1577
 2374,.1448,.1036,.2069,0.1577
 2375,.1448,.1036,.1490,0.1577
 2376,.1448,.1615,.1490,0.1577
 2377,.1448,.1615,.1490,0.1577
 2378,.1448,.1615,.1490,0.0998
 2379,.1448,.1036,.1490,0.1577
 2380,.1448,.1036,.2069,0.1577
 2381,.0869,.1615,.0911,0.1577
 2382,.1448,.1615,.2069,0.0998
 2383,.2026,.1615,.1490,0.1577
 2384,.2026,.1615,.1490,0.1577
 2385,.1448,.1615,.0911,0.1577
 2386,.1448,.1036,.1490,0.1577
 2387,.1448,.1615,.2069,0.2156
 2388,.1448,.1615,.0911,0.1577
 2389,.0869,.1036,.1490,0.1577
 2390,.1448,.1036,.2069,0.1577
 2391,.2026,.1036,.2069,0.1577
 2392,.1448,.1036,.1490,0.1577
 2393,.1448,.1615,.0911,0.0998
 2394,.1448,.1615,.1490,0.0998
 2395,.1448,.1615,.2069,0.1577
 2396,.2026,.1615,.1490,0.1577
 2397,.1448,.1036,.1490,0.1577
 2398,.1448,.1615,.1490,0.1577
 2399,.1448,.1615,.1490,0.0998
 2400,.1448,.1615,.1490,0.1577
 2401,.2026,.1615,.1490,0.2156
 2402,.1448,.1615,.1490,0.1577
 2403,.2026,.1615,.1490,0.1577
 2404,.1448,.1615,.1490,0.2156
 2405,.1448,.1615,.1490,0.1577
 2406,.1448,.1036,.1490,0.1577
 2407,.1448,.1615,.2069,0.1577
 2408,.1448,.1615,.1490,0.1577
 2409,.1448,.1036,.1490,0.1577
 2410,.1448,.1036,.1490,0.1577
 2411,.1448,.1036,.1490,0.2156
 2412,.1448,.1036,.0911,0.1577
 2413,.1448,.1615,.2069,0.2156
 2414,.1448,.1615,.0911,0.0998
 2415,.0869,.1615,.1490,0.2156
 2416,.1448,.1615,.1490,0.1577
 2417,.1448,.1615,.2069,0.0998
 2418,.1448,.1615,.1490,0.1577
 2419,.1448,.1615,.1490,0.1577
 2420,.1448,.1036,.1490,0.1577
 2421,.0869,.1036,.1490,0.0998
 2422,.1448,.1036,.1490,0.1577
 2423,.0869,.1615,.1490,0.0998
 2424,.1448,.1615,.1490,0.1577
 2425,.2026,.1036,.1490,0.1577
 2426,.1448,.1615,.1490,0.1577
 2427,.1448,.1615,.1490,0.1577
 2428,.1448,.1615,.2069,0.2156
 2429,.2026,.1615,.1490,0.0998
 2430,.1448,.1615,.1490,0.1577
 2431,.1448,.2194,.1490,0.1577
 2432,.1448,.1615,.1490,0.0998
 2433,.1448,.1615,.2069,0.1577
 2434,.2026,.1615,.1490,0.1577
 2435,.2026,.1036,.0911,0.1577
 2436,.2026,.1615,.1490,0.1577
 2437,.0869,.1615,.1490,0.1577
 2438,.0869,.1615,.2069,0.0998
 2439,.1448,.1615,.2069,0.1577
 2440,.1448,.1615,.0911,0.0998
 2441,.1448,.1615,.2069,0.2156
 2442,.1448,.1615,.1490,0.0998
 2443,.2026,.1615,.1490,0.1577
 2444,.1448,.1615,.0911,0.1577
 2445,.1448,.1615,.1490,0.1577
 2446,.0869,.1615,.1490,0.1577
 2447,.1448,.1036,.1490,0.1577
 2448,.1448,.1036,.1490,0.1577
 2449,.1448,.1615,.1490,0.1577
 2450,.1448,.1615,.1490,0.1577
 2451,.2026,.1615,.2069,0.1577
 2452,.1448,.1615,.0911,0.1577
 2453,.1448,.1036,.1490,0.1577
 2454,.0869,.1036,.2069,0.1577
 2455,.1448,.1036,.1490,0.2156
 2456,.1448,.1615,.1490,0.0998
 2457,.2026,.1036,.1490,0.1577
 2458,.1448,.1615,.1490,0.0998
 2459,.1448,.1036,.0911,0.1577
 2460,.1448,.2194,.1490,0.2156
 2461,.2026,.1615,.1490,0.1577
 2462,.1448,.1036,.1490,0.1577
 2463,.1448,.1036,.1490,0.1577
 2464,.1448,.1036,.1490,0.1577
 2465,.0869,.2194,.2069,0.1577
 2466,.0869,.1615,.2069,0.0998
 2467,.1448,.1036,.1490,0.1577
 2468,.1448,.1615,.1490,0.1577
 2469,.1448,.1615,.1490,0.1577
 2470,.1448,.2194,.1490,0.0998
 2471,.1448,.1615,.1490,0.1577
 2472,.1448,.1036,.1490,0.2156
 2473,.1448,.1615,.1490,0.1577
 2474,.1448,.1036,.2069,0.1577
 2475,.2026,.1615,.1490,0.1577
 2476,.0869,.1615,.1490,0.1577
 2477,.1448,.1036,.1490,0.1577
 2478,.2026,.1615,.1490,0.1577
 2479,.1448,.1036,.1490,0.0419
 2480,.2026,.1615,.1490,0.0998
 2481,.1448,.1615,.0911,0.0998
 2482,.1448,.2194,.2069,0.1577
 2483,.2605,.2194,.1490,0.1577
 2484,.1448,.2194,.2069,0.0998
 2485,.1448,.1615,.1490,0.1577
 2486,.0869,.1615,.2069,0.1577
 2487,.1448,.1615,.1490,0.0998
 2488,.0869,.1615,.1490,0.1577
 2489,.1448,.1615,.1490,0.0998
 2490,.0869,.1615,.1490,0.0998
 2491,.1448,.1615,.2069,0.0419
 2492,.1448,.1036,.1490,0.2156
 2493,.1448,.1036,.2069,0.2156
 2494,.1448,.1615,.1490,0.1577
 2495,.0869,.1615,.1490,0.1577
 2496,.1448,.1036,.1490,0.1577
 2497,.1448,.1615,.1490,0.0998
 2498,.1448,.1615,.1490,0.0998
 2499,.0869,.1036,.1490,0.1577
 2500,.1448,.1615,.2069,0.2156
 2501,.1448,.1615,.0911,0.0998
 2502,.2026,.2194,.0911,0.1577
 2503,.2026,.1615,.0911,0.1577
 2504,.0869,.2194,.1490,0.1577
 2505,.2026,.1036,.1490,0.0998
 2506,.1448,.1036,.1490,0.1577
 2507,.2026,.1036,.2069,0.1577
 2508,.1448,.1615,.1490,0.1577
 2509,.1448,.1036,.2069,0.1577
 2510,.0869,.1036,.2069,0.2156
 2511,.1448,.1036,.1490,0.1577
 2512,.1448,.1615,.1490,0.1577
 2513,.0869,.1036,.1490,0.1577
 2514,.2026,.1615,.1490,0.0998
 2515,.1448,.2194,.2069,0.1577
 2516,.0869,.1615,.2069,0.1577
 2517,.1448,.1036,.1490,0.1577
 2518,.1448,.1036,.2069,0.2156
 2519,.1448,.1036,.1490,0.0419
 2520,.1448,.1036,.1490,0.1577
 2521,.1448,.1615,.1490,0.1577
 2522,.1448,.1615,.1490,0.2156
 2523,.1448,.1036,.0911,0.0998
 2524,.2026,.1036,.1490,0.1577
 2525,.1448,.1615,.1490,0.1577
 2526,.1448,.1615,.1490,0.1577
 2527,.2026,.1615,.0911,0.1577
 2528,.2026,.1615,.0911,0.1577
 2529,.1448,.1615,.1490,0.0998
 2530,.1448,.1615,.1490,0.1577
 2531,.1448,.2194,.1490,0.1577
 2532,.1448,.1036,.2069,0.2156
 2533,.0869,.1615,.1490,0.1577
 2534,.2026,.1615,.1490,0.1577
 2535,.1448,.0457,.1490,0.1577
 2536,.2026,.2194,.1490,0.1577
 2537,.1448,.1615,.1490,0.1577
 2538,.1448,.1615,.1490,0.1577
 2539,.1448,.1615,.1490,0.1577
 2540,.1448,.1615,.1490,0.1577
 2541,.1448,.1615,.1490,0.0998
 2542,.1448,.1036,.0911,0.2156
 2543,.1448,.1615,.0911,0.0998
 2544,.2026,.1036,.1490,0.0998
 2545,.1448,.1615,.1490,0.0998
 2546,.1448,.1615,.2069,0.1577
 2547,.1448,.1036,.2069,0.0998
 2548,.1448,.1036,.0911,0.2156
 2549,.1448,.1615,.2069,0.1577
 2550,.1448,.1615,.1490,0.1577
 2551,.1448,.1615,.1490,0.1577
 2552,.1448,.1615,.0911,0.1577
 2553,.1448,.1615,.1490,0.2156
 2554,.1448,.1615,.1490,0.0998
 2555,.1448,.1615,.0911,0.1577
 2556,.1448,.1615,.1490,0.1577
 2557,.1448,.1036,.1490,0.0998
 2558,.2026,.1615,.0911,0.0998
 2559,.1448,.1615,.0911,0.1577
 2560,.1448,.1036,.1490,0.0998
 2561,.1448,.1036,.1490,0.0998
 2562,.1448,.1615,.0911,0.1577
 2563,.1448,.1615,.2069,0.1577
 2564,.0869,.2194,.1490,0.1577
 2565,.0869,.1615,.0911,0.0998
 2566,.1448,.1615,.1490,0.0998
 2567,.1448,.2194,.1490,0.0998
